"sp","0.0445","value_ralgae","p_change","qual_change"
"enoplochiton  niger",-0.169675052058005,0.0081,-0.114399835781043,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0081,-0.394191005393529,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0081,-0.256079735741632,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0081,-0.219224203846646,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0081,0.673715396218921,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0081,-0.177931156018196,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0081,-0.208190281195408,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0081,-0.208190281216403,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0081,-0.00325879948458452,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0081,1.38463259126032,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0081,1.38038122605872,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0081,1.38102679993046,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0081,-33.5988326894083,"Decrease"
"scurria variabilis",0.398448435084608,0.0081,1.37572053976434,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0081,1.38016033834438,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0081,1.38309909061602,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0081,1.41398826650796,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0081,0.0246800510448564,"Less than 5% change"
"tegula atra",4.97266222161905,0.0081,0,"Less than 5% change"
"Tonicia lineolata",-0.516539868736798,0.0081,-1.3570642375101,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0081,-1.35706423751462,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0081,-1.35706423740634,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0081,0.0281902237067255,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0081,-0.0170464690601113,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0081,1.15381286858607,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0081,-0.0225633661312119,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0081,0.028190225671243,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0081,0.0281902247226018,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0081,-0.130117094531901,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0081,-19.5312834845006,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0081,0.574378733447034,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0081,-0.128426080443877,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0081,0.0281902237082132,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0081,0.337554111716276,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0081,-0.0191087049002281,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0081,0.0281902255937938,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0081,-0.0185531003290884,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0081,0.166378270088585,"Less than 5% change"
"gulls",0.0383959244085519,0.0081,0.0758395058306327,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0081,0.00417183991723302,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0081,0,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0081,0,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0081,0,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0081,-0.00134310967926377,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0081,-0.00134311051005476,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0081,-0.00134311008185284,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0081,-0.00134311025672407,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0081,-0.00134311001677156,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0081,0,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0081,200.260820465865,"Increase"
"algae",-0.109713196487393,0.0081,-0.40705891022963,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0082,0.0245504905741711,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0082,0.00534170983301774,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0082,0.00538998635113419,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0082,-0.0670715797228993,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0082,0.0778006870501446,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0082,1.3761088860627,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0082,0.188755568163801,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0082,1.40325013846372,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0082,1.38385513329573,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0082,-0.00342247058884304,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0082,-0.114439040057446,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0082,-0.394229124509238,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0082,-0.256117203840456,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0082,-0.219259909514369,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0082,0.673700182704273,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0082,-0.177967392747003,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0082,-0.208226238128695,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0082,-0.208226238128673,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0082,-0.00324306594613466,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0082,1.3836678880885,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0082,1.37943691562845,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0082,1.38007071856869,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0082,-33.598819670271,"Decrease"
"scurria variabilis",0.398448435084608,0.0082,1.37483938788541,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0082,1.37936159565175,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0082,1.38231544185714,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0082,1.41293320397722,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0082,0.0246722384486864,"Less than 5% change"
"tegula atra",4.97266222161905,0.0082,0,"Less than 5% change"
"Tonicia lineolata",-0.516539868736798,0.0082,-1.3569718090667,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0082,-1.35697180906666,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0082,-1.35697180906663,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0082,0.0282145859080929,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0082,-0.0170098521743656,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0082,1.15283888958608,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0082,-0.022539648436315,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0082,0.0282145877348983,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0082,0.0282145868524708,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0082,-0.130174906407587,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0082,-19.5312844517997,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0082,0.574008411513072,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0082,-0.128477261262305,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0082,0.0282145859081151,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0082,0.337677092602728,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0082,-0.0190887851473143,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0082,0.0282145876576934,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0082,-0.0185341167359909,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0082,0.166457365025852,"Less than 5% change"
"gulls",0.0383959244085519,0.0082,0.0759484570634461,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0082,0.00431548330630527,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0082,0,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0082,0,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0082,0,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0082,-0.00118710077579021,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0082,-0.00118710077618989,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0082,-0.00118710077560147,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0082,-0.00118710077644524,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0082,-0.00118710077637862,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0082,0,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0082,200.260864714418,"Increase"
"algae",-0.109713196487393,0.0082,-0.405397445134237,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0083,0.0245728222734387,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0083,0.00536420053056652,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0083,0.00541249795618093,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0083,-0.067066094824797,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0083,0.0778044947579382,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0083,1.37511428956614,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0083,0.188844852114256,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0083,1.4021534431218,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0083,1.38282348837158,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0083,-0.00340066823808494,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0083,-0.114509686032738,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0083,-0.394296497482438,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0083,-0.256185764579375,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0083,-0.219325149529082,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0083,0.673652881803055,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0083,-0.178032970206976,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0083,-0.208291703082775,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0083,-0.208291703082775,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0083,-0.00322167610140589,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0083,1.38263765300461,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0083,1.37842687396996,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0083,1.37904887836942,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0083,-33.5988192651949,"Decrease"
"scurria variabilis",0.398448435084608,0.0083,1.37389271148507,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0083,1.37849837455204,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0083,1.38146647273167,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0083,1.41181524969394,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0083,0.0246929108852489,"Less than 5% change"
"tegula atra",4.97266222161905,0.0083,0,"Less than 5% change"
"Tonicia lineolata",-0.516539868736798,0.0083,-1.35686926823981,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0083,-1.35686926824534,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0083,-1.35686926824533,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0083,0.0282372706107425,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0083,-0.0169705043126189,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0083,1.1518120721381,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0083,-0.0225139127538743,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0083,0.0282372736483349,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0083,0.0282372721823965,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0083,-0.130341741503304,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0083,-19.5312851391183,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0083,0.57351558782841,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0083,-0.12863202293768,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0083,0.0282372706011724,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0083,0.337760596521952,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0083,-0.019067058993183,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0083,0.0282372735002756,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0083,-0.0185130007631873,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0083,0.166517438138913,"Less than 5% change"
"gulls",0.0383959244085519,0.0083,0.07597009159237,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0083,0.00431547588031211,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0083,0,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0083,0,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0083,0,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0083,-0.00118104799038399,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0083,-0.00118104795346907,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0083,-0.00118104826802856,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0083,-0.00118104788449092,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0083,-0.00118104802865338,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0083,0,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0083,200.260898535191,"Increase"
"algae",-0.109713196487393,0.0083,-0.403855284307653,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0084,0.024594337387196,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0084,0.00538771451279452,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0084,0.00543475786816128,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0084,-0.0670589770661256,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0084,0.0778063593761313,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0084,1.37405775981578,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0084,0.188933730503571,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0084,1.4009894080685,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0084,1.38172719129011,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0084,-0.00337655067841336,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0084,-0.11458504077041,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0084,-0.394371953359451,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0084,-0.25625822792541,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0084,-0.219398442596297,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0084,0.673600163609112,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0084,-0.17810670477264,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0084,-0.208365251987375,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0084,-0.208365252068854,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0084,-0.00319867386880945,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0084,1.38154283809735,"Less than 5% change"
