"sp","value_Pja","p_change","qual_change"
"chiton  cummingsi",0.111,0.602095486824461,"Less than 5% change"
"chiton  granosus",0.111,0.299458660460594,"Less than 5% change"
"chiton  latus",0.111,0.536525239467145,"Less than 5% change"
"lottia  orbignyi",0.111,0.571023514521896,"Less than 5% change"
"concholepas concholepas",0.111,0.0429041780964035,"Less than 5% change"
"enoplochiton  niger",0.111,-0.104716734261234,"Less than 5% change"
"fissurella  costata",0.111,-0.316585793075141,"Less than 5% change"
"fissurella  crassa",0.111,-0.207878319728394,"Less than 5% change"
"fissurella  cummingi",0.111,-0.184197573214295,"Less than 5% change"
"fissurella  limbata",0.111,0.554537753728246,"Less than 5% change"
"fissurella  maxima",0.111,-0.153979673272608,"Less than 5% change"
"fissurella  picta",0.111,-0.176320003815156,"Less than 5% change"
"fissurella  puhlcra",0.111,-0.176320003815178,"Less than 5% change"
"heliaster helianthus",0.111,0.0415657839613726,"Less than 5% change"
"scurria  araucana",0.111,0.571967374698801,"Less than 5% change"
"scurria  ceciliana",0.111,0.585106287357373,"Less than 5% change"
"scurria  plana",0.111,0.576092957174046,"Less than 5% change"
"scurria scurra",0.111,-31.2332329646769,"Decrease"
"scurria variabilis",0.111,0.634549241097626,"Less than 5% change"
"scurria viridula",0.111,0.711102537788522,"Less than 5% change"
"scurria zebrina",0.111,0.724830441738633,"Less than 5% change"
"siphonaria lesoni",0.111,0.526906533042815,"Less than 5% change"
"stichaster striatus",0.111,0.0697082881421007,"Less than 5% change"
"tegula atra",0.111,91.6746633469685,"Increase"
"Tonicia lineolata",0.111,-1.32522326451626,"Less than 5% change"
"tonicia  chilensis",0.111,-1.32522326451631,"Less than 5% change"
"tonicia  elegans",0.111,-1.32522326451634,"Less than 5% change"
"anthotoe spp.",0.111,0.0762127539973179,"Less than 5% change"
"austromegabalanus psittacus",0.111,0.0511657282323386,"Less than 5% change"
"balanus laevis",0.111,0.339587789105078,"Less than 5% change"
"brachidontes granulata",0.111,0.0283867572460572,"Less than 5% change"
"bunodactis spp.",0.111,0.0762127539973623,"Less than 5% change"
"Oulactis concinnata",0.111,0.0762127539973401,"Less than 5% change"
"jhelius cirratus",0.111,-0.269946871235838,"Less than 5% change"
"lessonia nigrescens a",0.111,-18.5707228946268,"Decrease"
"nothobalanus flosculus",0.111,0.259845067488551,"Less than 5% change"
"nothochthamalus scabrosus",0.111,-0.251976619114724,"Less than 5% change"
"parantheopsis ",0.111,0.0762127539973179,"Less than 5% change"
"perumytilus purpuratus",0.111,0.421755605160112,"Less than 5% change"
"phragmatopoma spp.",0.111,0.0241438078733225,"Less than 5% change"
"phymactis spp.",0.111,0.0762127539973179,"Less than 5% change"
"pyura chilensis",0.111,0.0234563458431092,"Less than 5% change"
"semimytilus algosus",0.111,0.218743369740193,"Less than 5% change"
"gulls",0.111,0.0627892999802482,"Less than 5% change"
"cinclodes nigrofumosus",0.111,-0.000408815241792482,"Less than 5% change"
"Echinolittorina peruviana",0.111,-77.4880220573983,"Decrease"
"austrolittorina araucana",0.111,-75.6117416256428,"Decrease"
"onchidella sp. ",0.111,-27.5209879767332,"Decrease"
"Allelopetrolisthes punctatus",0.111,-0.000581065898974664,"Less than 5% change"
"petrolisthes spinifrons",0.111,-0.000581065899107891,"Less than 5% change"
"petrolisthes angulosus",0.111,-0.00058106589925222,"Less than 5% change"
"petrolisthes tuberculatus",0.111,-0.000581065899074584,"Less than 5% change"
"petrolisthes tuberculosus",0.111,-0.00058106589925222,"Less than 5% change"
"trimusculus peruvianus",0.111,-27.4320213045163,"Decrease"
"lessonia nigrescens j",0.111,197.31184121684,"Increase"
"algae",0.111,-1.61057388590816,"Less than 5% change"
"acanthina monodon",0.112,0.0687062725108767,"Less than 5% change"
"acanthocyclus gayi",0.112,0.0509993526925268,"Less than 5% change"
"acanthocyclus hassleri",0.112,0.050904832559584,"Less than 5% change"
"acanthopleura echinata",0.112,-0.0101746289363658,"Less than 5% change"
"chaetopleura peruviana",0.112,0.101482249095342,"Less than 5% change"
"chiton  cummingsi",0.112,0.599398130618911,"Less than 5% change"
"chiton  granosus",0.112,0.298224532487867,"Less than 5% change"
"chiton  latus",0.112,0.534080247836477,"Less than 5% change"
"lottia  orbignyi",0.112,0.568446472622619,"Less than 5% change"
"concholepas concholepas",0.112,0.0427472776666216,"Less than 5% change"
"enoplochiton  niger",0.112,-0.104237997498913,"Less than 5% change"
"fissurella  costata",0.112,-0.315171062491437,"Less than 5% change"
"fissurella  crassa",0.112,-0.206942483764749,"Less than 5% change"
"fissurella  cummingi",0.112,-0.183367374657972,"Less than 5% change"
"fissurella  limbata",0.112,0.552844558091192,"Less than 5% change"
"fissurella  maxima",0.112,-0.153282711091318,"Less than 5% change"
"fissurella  picta",0.112,-0.175524457723697,"Less than 5% change"
"fissurella  puhlcra",0.112,-0.175524457723697,"Less than 5% change"
"heliaster helianthus",0.112,0.0414135636464419,"Less than 5% change"
"scurria  araucana",0.112,0.569385505571041,"Less than 5% change"
"scurria  ceciliana",0.112,0.582473519219451,"Less than 5% change"
"scurria  plana",0.112,0.573495846259009,"Less than 5% change"
"scurria scurra",0.112,-31.1033473316247,"Decrease"
"scurria variabilis",0.112,0.631722132701373,"Less than 5% change"
"scurria viridula",0.112,0.707972160935788,"Less than 5% change"
"scurria zebrina",0.112,0.721647369584932,"Less than 5% change"
"siphonaria lesoni",0.112,0.524497195684104,"Less than 5% change"
"stichaster striatus",0.112,0.0694376690859144,"Less than 5% change"
"tegula atra",0.112,91.3939211325726,"Increase"
"Tonicia lineolata",0.112,-1.31968743662976,"Less than 5% change"
"tonicia  chilensis",0.112,-1.31968743662975,"Less than 5% change"
"tonicia  elegans",0.112,-1.31968743662976,"Less than 5% change"
"anthotoe spp.",0.112,0.0759161533264274,"Less than 5% change"
"austromegabalanus psittacus",0.112,0.0509856334742986,"Less than 5% change"
"balanus laevis",0.112,0.337974498821647,"Less than 5% change"
"brachidontes granulata",0.112,0.0282934902977816,"Less than 5% change"
"bunodactis spp.",0.112,0.075916153326494,"Less than 5% change"
"Oulactis concinnata",0.112,0.0759161533264052,"Less than 5% change"
"jhelius cirratus",0.112,-0.268838976077923,"Less than 5% change"
"lessonia nigrescens a",0.112,-18.4967772423628,"Decrease"
"nothobalanus flosculus",0.112,0.258695189401403,"Less than 5% change"
"nothochthamalus scabrosus",0.112,-0.250937869659262,"Less than 5% change"
"parantheopsis ",0.112,0.0759161533264496,"Less than 5% change"
"perumytilus purpuratus",0.112,0.419970038038664,"Less than 5% change"
"phragmatopoma spp.",0.112,0.0240644686313018,"Less than 5% change"
"phymactis spp.",0.112,0.0759161533264052,"Less than 5% change"
"pyura chilensis",0.112,0.0233792643152375,"Less than 5% change"
"semimytilus algosus",0.112,0.217829940307168,"Less than 5% change"
"gulls",0.112,0.0625268915408705,"Less than 5% change"
"cinclodes nigrofumosus",0.112,-0.000409944077073288,"Less than 5% change"
"Echinolittorina peruviana",0.112,-77.3058185831973,"Decrease"
"austrolittorina araucana",0.112,-75.4179578710225,"Decrease"
"onchidella sp. ",0.112,-27.400872801303,"Decrease"
"Allelopetrolisthes punctatus",0.112,-0.000578596198641534,"Less than 5% change"
"petrolisthes spinifrons",0.112,-0.000578596198641534,"Less than 5% change"
"petrolisthes angulosus",0.112,-0.00057859619841949,"Less than 5% change"
"petrolisthes tuberculatus",0.112,-0.000578596198375081,"Less than 5% change"
"petrolisthes tuberculosus",0.112,-0.00057859619871925,"Less than 5% change"
"trimusculus peruvianus",0.112,-27.3123180600886,"Decrease"
"lessonia nigrescens j",0.112,197.415851816277,"Increase"
"algae",0.112,-1.60433011751369,"Less than 5% change"
"acanthina monodon",0.113,0.0684416436666391,"Less than 5% change"
"acanthocyclus gayi",0.113,0.0508095386410501,"Less than 5% change"
"acanthocyclus hassleri",0.113,0.0507153313033415,"Less than 5% change"
"acanthopleura echinata",0.113,-0.0100889146611993,"Less than 5% change"
"chaetopleura peruviana",0.113,0.101080268937337,"Less than 5% change"
"chiton  cummingsi",0.113,0.596734691071399,"Less than 5% change"
"chiton  granosus",0.113,0.29700472604004,"Less than 5% change"
"chiton  latus",0.113,0.531666482746118,"Less than 5% change"
"lottia  orbignyi",0.113,0.565902054786105,"Less than 5% change"
"concholepas concholepas",0.113,0.0425920482178377,"Less than 5% change"
"enoplochiton  niger",0.113,-0.103765207406992,"Less than 5% change"
"fissurella  costata",0.113,-0.31377381506813,"Less than 5% change"
"fissurella  crassa",0.113,-0.206018235770744,"Less than 5% change"
"fissurella  cummingi",0.113,-0.182547458855786,"Less than 5% change"
"fissurella  limbata",0.113,0.551168684318171,"Less than 5% change"
"fissurella  maxima",0.113,-0.152594391604699,"Less than 5% change"
"fissurella  picta",0.113,-0.174738768575244,"Less than 5% change"
"fissurella  puhlcra",0.113,-0.1747387685752,"Less than 5% change"
"heliaster helianthus",0.113,0.0412629664943376,"Less than 5% change"
"scurria  araucana",0.113,0.566836319704622,"Less than 5% change"
"scurria  ceciliana",0.113,0.579873980250478,"Less than 5% change"
"scurria  plana",0.113,0.570931572326683,"Less than 5% change"
"scurria scurra",0.113,-30.9751055244911,"Decrease"
"scurria variabilis",0.113,0.628930376271586,"Less than 5% change"
"scurria viridula",0.113,0.704880481565073,"Less than 5% change"
"scurria zebrina",0.113,0.718503571223361,"Less than 5% change"
"siphonaria lesoni",0.113,0.52211872328638,"Less than 5% change"
"stichaster striatus",0.113,0.0691700915569804,"Less than 5% change"
"tegula atra",0.113,91.1156510622081,"Increase"
"Tonicia lineolata",0.113,-1.31421629911238,"Less than 5% change"
"tonicia  chilensis",0.113,-1.31421629911234,"Less than 5% change"
"tonicia  elegans",0.113,-1.31421629911237,"Less than 5% change"
"anthotoe spp.",0.113,0.0756228913803225,"Less than 5% change"
"austromegabalanus psittacus",0.113,0.0508073909583295,"Less than 5% change"
"balanus laevis",0.113,0.336382557418324,"Less than 5% change"
"brachidontes granulata",0.113,0.0282011088881928,"Less than 5% change"
"bunodactis spp.",0.113,0.0756228913802781,"Less than 5% change"
"Oulactis concinnata",0.113,0.0756228913803225,"Less than 5% change"
"jhelius cirratus",0.113,-0.267743585964442,"Less than 5% change"
"lessonia nigrescens a",0.113,-18.4237388511826,"Decrease"
"nothobalanus flosculus",0.113,0.257559817209474,"Less than 5% change"
"nothochthamalus scabrosus",0.113,-0.249910878028969,"Less than 5% change"
"parantheopsis ",0.113,0.0756228913803225,"Less than 5% change"
"perumytilus purpuratus",0.113,0.418205704014274,"Less than 5% change"
"phragmatopoma spp.",0.113,0.0239858828352091,"Less than 5% change"
"phymactis spp.",0.113,0.0756228913803003,"Less than 5% change"
"pyura chilensis",0.113,0.0233029148088315,"Less than 5% change"
"semimytilus algosus",0.113,0.216927266777645,"Less than 5% change"
"gulls",0.113,0.0622675776310366,"Less than 5% change"
"cinclodes nigrofumosus",0.113,-0.000411037586645069,"Less than 5% change"
"Echinolittorina peruviana",0.113,-77.1247037857896,"Decrease"
"austrolittorina araucana",0.113,-75.2254139074645,"Decrease"
"onchidella sp. ",0.113,-27.2821969083545,"Decrease"
"Allelopetrolisthes punctatus",0.113,-0.000576155941178769,"Less than 5% change"
"petrolisthes spinifrons",0.113,-0.00057615594123428,"Less than 5% change"
"petrolisthes angulosus",0.113,-0.000576155941112155,"Less than 5% change"
"petrolisthes tuberculatus",0.113,-0.000576155941045542,"Less than 5% change"
"petrolisthes tuberculosus",0.113,-0.000576155941101053,"Less than 5% change"
"trimusculus peruvianus",0.113,-27.194048916152,"Decrease"
"lessonia nigrescens j",0.113,197.518532792243,"Increase"
"algae",0.113,-1.59815328589691,"Less than 5% change"
"acanthina monodon",0.114,0.0681799659869364,"Less than 5% change"
"acanthocyclus gayi",0.114,0.0506217793110997,"Less than 5% change"
"acanthocyclus hassleri",0.114,0.0505278817157562,"Less than 5% change"
"acanthopleura echinata",0.114,-0.0100045500675217,"Less than 5% change"
"chaetopleura peruviana",0.114,0.100682901497295,"Less than 5% change"
"chiton  cummingsi",0.114,0.594104467976342,"Less than 5% change"
"chiton  granosus",0.114,0.295798967330718,"Less than 5% change"
"chiton  latus",0.114,0.529283291113725,"Less than 5% change"
"lottia  orbignyi",0.114,0.563389583654783,"Less than 5% change"
"concholepas concholepas",0.114,0.0424384608653128,"Less than 5% change"
"enoplochiton  niger",0.114,-0.103298241132066,"Less than 5% change"
"fissurella  costata",0.114,-0.31239369361975,"Less than 5% change"
"fissurella  crassa",0.114,-0.205105338192924,"Less than 5% change"
"fissurella  cummingi",0.114,-0.181737614832278,"Less than 5% change"
"fissurella  limbata",0.114,0.549509830378936,"Less than 5% change"
"fissurella  maxima",0.114,-0.151914537112263,"Less than 5% change"
"fissurella  picta",0.114,-0.173962734020883,"Less than 5% change"
"fissurella  puhlcra",0.114,-0.17396273402086,"Less than 5% change"
"heliaster helianthus",0.114,0.0411139644106662,"Less than 5% change"
"scurria  araucana",0.114,0.564319138568026,"Less than 5% change"
"scurria  ceciliana",0.114,0.577306982291415,"Less than 5% change"
"scurria  plana",0.114,0.568399454336466,"Less than 5% change"
"scurria scurra",0.114,-30.8484728762657,"Decrease"
"scurria variabilis",0.114,0.626173245422668,"Less than 5% change"
"scurria viridula",0.114,0.701826712392206,"Less than 5% change"
"scurria zebrina",0.114,0.715398248930765,"Less than 5% change"
"siphonaria lesoni",0.114,0.519770468721625,"Less than 5% change"
"stichaster striatus",0.114,0.0689054995139937,"Less than 5% change"
"tegula atra",0.114,90.8398173031173,"Increase"
"Tonicia lineolata",0.114,-1.30880859927476,"Less than 5% change"
"tonicia  chilensis",0.114,-1.30880859927476,"Less than 5% change"
"tonicia  elegans",0.114,-1.30880859927474,"Less than 5% change"
"anthotoe spp.",0.114,0.0753329065390496,"Less than 5% change"
"austromegabalanus psittacus",0.114,0.0506309700956109,"Less than 5% change"
"balanus laevis",0.114,0.334811505575505,"Less than 5% change"
"brachidontes granulata",0.114,0.0281096000532166,"Less than 5% change"
"bunodactis spp.",0.114,0.0753329065390274,"Less than 5% change"
"Oulactis concinnata",0.114,0.0753329065390052,"Less than 5% change"
"jhelius cirratus",0.114,-0.266660465996149,"Less than 5% change"
"lessonia nigrescens a",0.114,-18.351589076984,"Decrease"
"nothobalanus flosculus",0.114,0.256438651250246,"Less than 5% change"
"nothochthamalus scabrosus",0.114,-0.248895422640205,"Less than 5% change"
"parantheopsis ",0.114,0.0753329065390274,"Less than 5% change"
"perumytilus purpuratus",0.114,0.416462187584221,"Less than 5% change"
"phragmatopoma spp.",0.114,0.0239080394509594,"Less than 5% change"
"phymactis spp.",0.114,0.0753329065390052,"Less than 5% change"
"pyura chilensis",0.114,0.0232272866031336,"Less than 5% change"
"semimytilus algosus",0.114,0.21603514070323,"Less than 5% change"
"gulls",0.114,0.0620112982546495,"Less than 5% change"
"cinclodes nigrofumosus",0.114,-0.000412096822821617,"Less than 5% change"
"Echinolittorina peruviana",0.114,-76.9446696438649,"Decrease"
"austrolittorina araucana",0.114,-75.0340998155442,"Decrease"
"onchidella sp. ",0.114,-27.1649318720764,"Decrease"
"Allelopetrolisthes punctatus",0.114,-0.000573744550624866,"Less than 5% change"
"petrolisthes spinifrons",0.114,-0.000573744550502742,"Less than 5% change"
"petrolisthes angulosus",0.114,-0.000573744550658173,"Less than 5% change"
"petrolisthes tuberculatus",0.114,-0.000573744550602662,"Less than 5% change"
"petrolisthes tuberculosus",0.114,-0.00057374455069148,"Less than 5% change"
"trimusculus peruvianus",0.114,-27.0771855536701,"Decrease"
"lessonia nigrescens j",0.114,197.619912357988,"Increase"
"algae",0.114,-1.59204221154878,"Less than 5% change"
"acanthina monodon",0.115,0.0679211855178163,"Less than 5% change"
"acanthocyclus gayi",0.115,0.0504360384095515,"Less than 5% change"
"acanthocyclus hassleri",0.115,0.0503424475497116,"Less than 5% change"
"acanthopleura echinata",0.115,-0.0099215018907195,"Less than 5% change"
"chaetopleura peruviana",0.115,0.100290059722252,"Less than 5% change"
"chiton  cummingsi",0.115,0.591506781172013,"Less than 5% change"
"chiton  granosus",0.115,0.294606989871116,"Less than 5% change"
"chiton  latus",0.115,0.526930038757589,"Less than 5% change"
"lottia  orbignyi",0.115,0.560908401354587,"Less than 5% change"
"concholepas concholepas",0.115,0.0422864874125572,"Less than 5% change"
"enoplochiton  niger",0.115,-0.102836979351228,"Less than 5% change"
